"tree_species","insect_species","fungi_strain","site","year","interaction_id","temperature","humidity","tree_dbh","tree_height","tree_health","insect_size_base","insect_size","insect_resistance_base","insect_resistance","fungus_growth_base","fungus_growth","fungus_virulence_base","fungus_virulence","tree_damage","infection_success","vector_efficiency","tree_defense_response","observation_date","observer_id"
"Tree_E","Insect_D","Fungi_3","SITE_0006",2019,635,22.6005227187843,31.708121552479,16.2870901637357,11.5348708053559,0.651338872569613,10,10.5528132845129,0.8,0.770142600541525,10,1.7904199054752,0.9,1,0.186886935691216,0,2.0495111442918,0.3772048068668,2019-07-01,"OBSV_1279"
"Tree_E","Insect_B","Fungi_2","SITE_0001",2020,636,8.37977796613217,84.1269283972587,15.3989672788761,10.8110984546353,0.630345836421475,12,9.80582879257882,0.9,0.993661411410991,15,27.2303425196948,0.6,0.639426772351075,0,0,0.252527746431636,0.74378623120711,2020-04-08,"OBSV_1049"
"Tree_D","Insect_E","Fungi_1","SITE_0010",2022,637,17.9277367456433,86.3607036528509,28.4171978564427,22.2644497373521,0.78784842104651,14,16.6413796503136,0.6,0.530929355253563,12,22.3433210095228,0.8,0.696367418673012,0.296978060901582,0,7.58519761762795,0.652273463985696,2022-04-28,"OBSV_1044"
"Tree_B","Insect_E","Fungi_4","SITE_0011",2020,638,11.2960638449811,41.3049025237944,7.86420258649288,2.62154507085701,0.858556931465864,14,11.345920308907,0.6,0.60001821845484,18,7.14562144386158,0.5,0.673312730151981,0.308314851552193,1,3.86831748230748,0.581359626574856,2020-04-21,"OBSV_1539"
"Tree_D","Insect_B","Fungi_4","SITE_0007",2021,639,16.6656762278399,59.036071493547,23.2917666464913,16.0862617920596,0.362143700080924,12,12.6443287303632,0.9,0.928724223074285,18,17.4052689133247,0.5,0.50160569358517,0.0359652428575347,0,1.04637793851195,0.216688541671864,2021-09-11,"OBSV_1273"
"Tree_B","Insect_E","Fungi_3","SITE_0013",2023,640,11.8188736250625,74.6561311671869,16.6897401578262,9.29587107378719,0.530586796929128,14,13.6364534024226,0.6,0.677826986274336,10,12.0575662233204,0.9,0.935817960018181,0.197863671532379,0,4.05550421519641,0.561471665187755,2023-08-26,"OBSV_1860"
"Tree_B","Insect_E","Fungi_4","SITE_0012",2019,641,6.7090966412063,87.2861409934476,12.9462984057563,9.70965829822705,0.372711820714176,14,11.3973936017905,0.6,0.543864504554276,18,33.0723125408043,0.5,0.435959683461715,0.149775857559872,0,5.43910457152177,0.477726883123264,2019-06-01,"OBSV_1103"
"Tree_D","Insect_E","Fungi_3","SITE_0011",2018,642,24.3204901064289,79.608394329294,35.8876391916671,24.3981453748644,0.953329603676684,14,17.8162338947554,0.6,0.620154194622784,10,14.5370611812699,0.9,0.913234236970074,0.382944044261516,1,6.96865203836056,0.435296410640712,2018-08-24,"OBSV_1045"
"Tree_B","Insect_E","Fungi_4","SITE_0005",2020,643,7.41543511024023,49.9696311335133,76.5417189842591,51.9127919861661,0.627564582414925,14,9.68371236055052,0.6,0.718850236317087,18,13.8596221271904,0.5,0.338517170912673,0.0347721187930218,0,2.47359373857082,0.28539048091984,2020-05-27,"OBSV_1316"
"Tree_B","Insect_C","Fungi_1","SITE_0010",2018,644,9.15488332983135,91.6195450618622,13.9504054540156,8.21498279417769,0.573091723280959,18,17.7750744363589,0.5,0.545327587242345,12,23.0408816758558,0.8,0.58692231940945,0.414969340659388,1,7.85111890650905,0.379182483133472,2018-04-27,"OBSV_1625"
"Tree_E","Insect_D","Fungi_4","SITE_0007",2019,645,5.82059590935451,70.1433894794716,17.649510364209,11.0833037860376,0.522568062134087,10,9.88649911204322,0.8,0.785499304251877,18,26.0242611026636,0.5,0.622909704992342,0.0446612332972676,0,1.85272023229151,0.927631276711607,2019-04-19,"OBSV_1407"
"Tree_C","Insect_D","Fungi_3","SITE_0005",2021,646,0.0649419291524457,30.9964863766164,33.9981066012724,25.7512713659049,0.98065649389755,10,7.3190155726435,0.8,0.774756668529357,10,5.98531851472916,0.9,0.648432648005336,0.207622237293739,0,2.24496983829297,0.579933197696357,2021-04-13,"OBSV_1579"
"Tree_B","Insect_C","Fungi_4","SITE_0015",2022,647,1.70278324654332,30,42.9349912352508,27.8013525183235,0.909835672960617,18,13.3689233260782,0.5,0.554819261602242,18,0.823068608309079,0.5,0.29818462074602,0.104023652312406,0,7.04705419541024,1.52735414150304,2022-07-18,"OBSV_1395"
"Tree_D","Insect_E","Fungi_2","SITE_0005",2021,648,-0.360529837224407,30,22.7283246708442,12.29661642396,0.464750486915,14,9.22820732171368,0.6,0.610322824038136,15,3.64376117364703,0.6,0.443546696352304,0.138196309741427,0,3.87063133815701,0.0668900494945931,2021-06-14,"OBSV_1038"
"Tree_B","Insect_B","Fungi_2","SITE_0003",2019,649,3.88207925572204,83.4580257727055,4.28450641332468,3.55109279684765,0.851885020779446,12,9.3768252723965,0.9,0.801700888259894,15,23.4125855571676,0.6,0.383349452016923,0.0812321190686024,0,1.48864941376043,0.563476772718464,2019-08-25,"OBSV_1864"
"Tree_E","Insect_D","Fungi_2","SITE_0012",2019,650,5.87288477290459,92.0050790581154,29.9956107488582,22.7961807595108,0.831236392632127,10,9.51236325213692,0.8,0.894466267269786,15,25.2909491408166,0.6,0.411656523362464,0.0798896124040012,0,1.51258829636357,0.714054825836573,2019-07-13,"OBSV_1624"
"Tree_A","Insect_B","Fungi_3","SITE_0015",2021,651,12.8846016644001,40.2295923677616,30.9970104242919,22.672943387817,0.343612713715993,12,12.5705904068686,0.9,0.958631095306234,10,4.02764114001492,0.9,0.835264945117662,0,0,-0.44634601368074,0.27780086868849,2021-08-11,"OBSV_1064"
"Tree_E","Insect_A","Fungi_2","SITE_0006",2023,652,25.2082961342168,71.2752765545868,73.056363170593,48.9732731870278,0.524794343439862,15,17.7261088875914,0.7,0.638657894344631,15,16.216214673946,0.6,0.868178095731315,0.0289553990741599,0,6.85955770874653,0.84763008737579,2023-07-27,"OBSV_1470"
"Tree_B","Insect_A","Fungi_2","SITE_0011",2018,653,3.97713295346057,54.8148159130735,51.3673999353333,38.2777874351211,0.855287378025241,15,10.4425598270326,0.7,0.566654641379557,15,11.6978069777167,0.6,0.590631607269912,0.204203291294002,0,3.80753463071891,0.575958381167758,2018-06-25,"OBSV_1163"
"Tree_A","Insect_E","Fungi_1","SITE_0003",2020,654,6.58042596094234,59.9046652173384,22.7187669364281,17.2519138030485,0.915287253027782,14,10.6186827827451,0.6,0.586229012268338,12,13.3527664320108,0.8,0.541882158166632,0.307901362896247,1,4.03795144506171,0.570185797303909,2020-07-14,"OBSV_1838"
"Tree_C","Insect_E","Fungi_3","SITE_0008",2018,655,6.65969859699796,95,11.1761794813192,9.80389505037776,0.313056464865804,14,11.8137924091378,0.6,0.806647452610114,10,20.3161705856978,0.9,0.483659608040856,0,0,2.98224128851334,0.0738398575082526,2018-06-11,"OBSV_1255"
"Tree_B","Insect_D","Fungi_3","SITE_0008",2021,656,12.9840405109249,91.4956863831154,7.2409029640272,0.231898412739993,0.511634577508084,10,8.32629352704189,0.8,0.919199816711958,10,19.2039022358966,0.9,0.952278391632258,0.170274941177004,0,0.840453513923062,0.202924896012185,2021-05-13,"OBSV_1607"
"Tree_D","Insect_A","Fungi_3","SITE_0007",2022,657,-6.17268689946356,30,24.0966131960358,16.3681148531867,0.47407003485132,15,7.26308109399267,0.7,0.817730071267259,10,4.46526361877902,0.9,0.520829584428317,0.00440913118972363,0,0.404071629367771,0.62966269120491,2022-09-10,"OBSV_1826"
"Tree_C","Insect_E","Fungi_4","SITE_0006",2023,658,21.9013959388845,86.5174461772852,52.5574952325975,35.8942325175632,0.642380736325867,14,14.6356789638628,0.6,0.587395097749296,18,30.1565404601667,0.5,0.664352241484478,0.147902650412958,0,6.40917797378661,0.173744732771409,2023-09-09,"OBSV_1155"
"Tree_C","Insect_E","Fungi_4","SITE_0011",2023,659,14.5638142433205,51.5486500638155,22.8246936016161,15.8794359094702,0.914257717784494,14,13.7894949355471,0.6,0.710087443930997,18,14.1888475504942,0.5,0.526028270167389,0,0,2.59081464296164,1.60419858521179,2023-09-25,"OBSV_1585"
"Tree_E","Insect_B","Fungi_4","SITE_0004",2020,660,0.481636535249812,30,46.269846486312,32.589590022174,0.987863953318447,12,8.26669066279694,0.9,0.837128384971687,18,3.73056724592376,0.5,0.332657109426421,0.242815426789563,0,0.703945468283819,0.421152584048145,2020-04-06,"OBSV_1194"
"Tree_B","Insect_B","Fungi_2","SITE_0003",2022,661,-6.50824793654144,59.6968629493427,33.3490910071487,21.2807159734339,0.650056934799068,12,7.45326005830922,0.9,0.979520747520212,15,15.5678633341255,0.6,0.248171514165429,0,0,0.879458804729161,0.928782240827963,2022-04-15,"OBSV_1290"
"Tree_B","Insect_A","Fungi_3","SITE_0013",2021,662,16.5377136059452,36.7737972337503,29.0203673451066,22.3657635252068,0.754964796430431,15,16.4274958465022,0.7,0.707463637304279,10,0.704283461647581,0.9,0.977443339455169,0.276205217995964,0,4.42346587437753,0.623410558948903,2021-09-14,"OBSV_1473"
"Tree_B","Insect_D","Fungi_4","SITE_0003",2020,663,2.63762885938168,65.0181058645843,19.3577488207867,13.909370738751,0.428938137134537,10,7.00828092934267,0.8,0.917488424784677,18,19.4408854758685,0.5,0.480490116092769,0,0,2.0782448179105,0.493329973318988,2020-04-21,"OBSV_1297"
"Tree_A","Insect_A","Fungi_4","SITE_0001",2023,664,10.5335502605034,90.2951080395555,5.18229423143961,-3.55725183435881,0.815789216267876,15,14.7446600103788,0.7,0.534257154459688,18,34.1677933862605,0.5,0.454635612379687,0.173976678523271,0,6.93000461869999,1.04921384632994,2023-07-19,"OBSV_1816"
"Tree_D","Insect_C","Fungi_2","SITE_0004",2023,665,-5.59314048779644,32.2819643448916,33.4428536875683,19.836004070909,0.512783185369335,18,11.8808071109698,0.5,0.312285698391967,15,3.38893718115686,0.6,0.487656155960928,0.206306879606243,0,8.00401102270857,0.49245813197995,2023-07-23,"OBSV_1207"
"Tree_D","Insect_B","Fungi_2","SITE_0006",2019,666,5.67800037460784,61.6225844713127,8.67426461479257,5.42234675855016,0.974004539800808,12,11.8093984023571,0.9,0.874759558857791,15,13.6331151498376,0.6,0.496592139081567,0.196572243647882,0,1.90968729147388,0.43953163727461,2019-06-09,"OBSV_1379"
"Tree_E","Insect_E","Fungi_3","SITE_0003",2021,667,10.1290684017917,30,11.2556081081572,8.69363211876844,0.387383148493245,14,10.3635724461517,0.6,0.662310666860647,10,-0.610077753263455,0.9,0.832610524740876,0.126022229542117,0,3.68667614953961,0.445266460038928,2021-07-25,"OBSV_1459"
"Tree_D","Insect_A","Fungi_3","SITE_0010",2022,668,18.6216982982383,37.5474662232828,21.815842171402,13.2008503374303,0.928197483764961,15,14.943645241508,0.7,0.49172147818771,10,1.28178229650707,0.9,0.818052423181729,0.310225267936302,1,7.92149479380913,0.661247473298269,2022-09-14,"OBSV_1926"
"Tree_D","Insect_A","Fungi_1","SITE_0001",2023,669,18.8149959911274,50.5961790990391,11.1752917034666,7.76547935089091,0.841809686133638,15,15.6220881045776,0.7,0.9033295523074,12,8.21106242671121,0.8,0.851859605702758,0,0,1.71085003713675,0.463848263809592,2023-07-15,"OBSV_1713"
"Tree_E","Insect_B","Fungi_3","SITE_0009",2023,670,4.53432482952714,42.223984253339,19.9775555083606,12.7691040799652,0.383197354897857,12,9.18517993254722,0.9,0.941340164503658,10,8.10391038685258,0.9,0.612132522786143,0,0,-0.232294588918412,0.161440953445222,2023-05-17,"OBSV_1795"
"Tree_E","Insect_E","Fungi_2","SITE_0012",2023,671,7.08389074864395,89.3358768052294,22.2415570542151,16.3285962630253,0.771213831589557,14,13.0497738865473,0.6,0.631911916765729,15,26.5005428220759,0.6,0.408883018504175,0.293524128777193,0,4.37793281215592,1.0277942008065,2023-06-05,"OBSV_1211"
"Tree_E","Insect_B","Fungi_4","SITE_0003",2020,672,4.36286787226196,71.8142018561993,37.6152876215771,26.7543852386919,0.989137462666258,12,10.0807002293553,0.9,0.921814137899865,18,27.3374664558119,0.5,0.346297495685809,0.164850509285517,0,1.87642673284032,1.41367279068068,2020-09-06,"OBSV_1978"
"Tree_E","Insect_A","Fungi_2","SITE_0012",2019,673,15.0375823553802,30,41.6075270859905,28.5661591557944,0.536535171186551,15,17.1349778261069,0.7,0.836493428352857,15,4.81579236862877,0.6,0.548423316882777,0.0429763711097271,0,2.91594150854637,0.0496160232732532,2019-04-03,"OBSV_1124"
"Tree_D","Insect_C","Fungi_2","SITE_0009",2022,674,11.6130638328388,44.4804004523864,32.9301256410596,22.6309112093794,0.77839868189767,18,17.2635702532426,0.5,0.377375034264284,15,7.66613054176771,0.6,0.553857572596995,0.317130500985316,1,10.3801251384662,0.205932615798676,2022-04-21,"OBSV_1895"
"Tree_C","Insect_C","Fungi_4","SITE_0010",2022,675,5.5237072834717,54.7914486491391,40.2597381846257,24.4274504968605,0.520161406486295,18,13.7307662819314,0.5,0.695091152909544,18,11.9901644024362,0.5,0.526230065827392,0.03824136875814,0,4.60913277197505,1.26422415509547,2022-05-14,"OBSV_1614"
"Tree_B","Insect_A","Fungi_4","SITE_0005",2022,676,-6.6424579119376,47.8371942041028,21.4572003382752,17.4589014360371,0.670317116053775,15,7.73897761610641,0.7,0.734285985115964,18,13.180909461641,0.5,0.290949611926052,0.0297761400526504,0,1.66173149124421,0.380264009917109,2022-07-23,"OBSV_1683"
"Tree_E","Insect_D","Fungi_3","SITE_0015",2023,677,11.1332708859762,65.7647325379112,9.23612747192826,7.18409315121612,0.553034179797396,10,9.6434362543107,0.8,0.794348933265494,10,10.9284241939294,0.9,0.892578376873955,0.160134900039495,0,1.61503843876971,0.18798749616607,2023-05-10,"OBSV_1511"
"Tree_A","Insect_C","Fungi_2","SITE_0003",2020,678,15.5334574866639,46.6377040098132,19.4137284195032,12.1157744745057,0.469450729340315,18,18.3645732120605,0.5,0.538346571239026,15,11.3125254650891,0.6,0.511356712922329,0.154687395442633,0,9.0086401519913,0.0552469263992693,2020-09-13,"OBSV_1474"
"Tree_B","Insect_B","Fungi_3","SITE_0003",2023,679,7.6041891037706,30,51.9995212877945,34.0668634191135,0.731400044029578,12,10.3030174227757,0.9,0.868922858885077,10,3.06692639021329,0.9,0.984918870691356,0,0,1.53185619362434,1.04493766856986,2023-05-27,"OBSV_1064"
"Tree_D","Insect_C","Fungi_2","SITE_0002",2022,680,-4.83737132184662,35.2792418932613,56.3714331870653,40.0168318876019,0.498118283133954,18,13.6152220225812,0.5,0.609311440681338,15,3.65079239832315,0.6,0.291509689859808,0.0839800457041238,0,4.86631267656227,0.184865983269916,2022-08-09,"OBSV_1261"
"Tree_A","Insect_C","Fungi_3","SITE_0008",2022,681,15.6965811400005,64.5304275799746,10.0426348001058,5.38329754807222,0.319987179175951,18,18.400965926969,0.5,0.469727871792204,10,10.6932258284803,0.9,0.951233513808761,0.0396109230648651,0,10.0762686766016,0.0360003160452689,2022-07-22,"OBSV_1082"
"Tree_E","Insect_E","Fungi_3","SITE_0004",2020,682,11.3615431738959,53.0800369490202,25.5718447814487,19.7416704573471,0.980138219241053,14,13.6154512992918,0.6,0.519906231435067,10,7.31236169969991,0.9,0.849255599037793,0.399126609635672,1,7.65681719476851,0.424160339807347,2020-08-02,"OBSV_1737"
"Tree_D","Insect_E","Fungi_3","SITE_0013",2022,683,11.3695056928356,70.4013994666511,22.2667469251178,16.388166653878,0.828060783981346,14,14.6373636342599,0.6,0.617793318559219,10,11.1276527035102,0.9,0.893479013942966,0.172072707984326,0,5.34983817996803,0.359051264441641,2022-07-16,"OBSV_1471"
"Tree_A","Insect_C","Fungi_1","SITE_0001",2023,684,4.1678586002378,46.6673686108334,20.7638143909153,14.3156059255532,0.681834839144722,18,16.0865230261616,0.5,0.601798346446046,12,6.81052293964464,0.8,0.767755184905232,0.319751518833272,1,6.5820867691266,0.0353821584919383,2023-09-09,"OBSV_1134"
"Tree_A","Insect_D","Fungi_4","SITE_0005",2020,685,9.38636711087749,95,40.7063661877112,29.3664372977955,0.909591435804032,10,7.62385040628424,0.8,0.796935466297216,18,35.4201717834332,0.5,0.437144511493933,0,0,0.967403947142197,0.241558923499642,2020-07-14,"OBSV_1648"
"Tree_E","Insect_B","Fungi_4","SITE_0011",2023,686,16.3136498593784,95,68.8967431315075,49.0380039705988,0.527028857916593,12,13.3473961603009,0.9,0.773003645959134,18,37.4576011435627,0.5,0.375286568339433,0,0,2.40425832439713,1.22851167688698,2023-08-11,"OBSV_1023"
"Tree_A","Insect_A","Fungi_2","SITE_0007",2018,687,14.1738503859233,48.8151646134994,64.8568441574135,46.4832578450999,0.490568820666522,15,14.554776788698,0.7,0.801814045363793,15,6.45186541022844,0.6,0.643435797275068,0.273095888878312,0,3.35167359176382,0.225334528153874,2018-06-11,"OBSV_1762"
"Tree_B","Insect_D","Fungi_2","SITE_0007",2020,688,13.7755444006335,44.5509623626128,11.4584431755912,5.27350727678868,0.417162946867757,10,10.174674547456,0.8,0.61131448156516,15,5.42529858286748,0.6,0.597231041922894,0.209955010911985,0,4.84173737219068,0.73454666482153,2020-09-25,"OBSV_1977"
"Tree_B","Insect_A","Fungi_1","SITE_0005",2022,689,-10.1104656340743,80.0116420888948,15.650090118538,11.0684952455052,0.928359764069319,15,8.03215475570089,0.7,0.587088739604573,12,19.1453476699937,0.8,0.382063545434922,0.144460653108775,0,2.80220222661938,0.177643455776877,2022-08-03,"OBSV_1125"
"Tree_C","Insect_B","Fungi_4","SITE_0011",2023,690,19.0693523837098,30,30.5909847647681,20.8993888285497,0.920458658202551,12,11.999574869867,0.9,1,18,1.35505692494448,0.5,0.58395020566496,0.0233049548155813,0,-0.328950904587946,1.78666166238188,2023-07-18,"OBSV_1240"
"Tree_A","Insect_D","Fungi_1","SITE_0001",2021,691,13.456993845769,95,50.679484393706,37.7522650529891,0.541855905507691,10,10.9511990886332,0.8,0.906286805956733,12,28.368172486921,0.8,0.908882300093585,0.0035109167001656,0,1.23063726199796,1.20775981372949,2021-08-04,"OBSV_1687"
"Tree_A","Insect_E","Fungi_1","SITE_0004",2022,692,12.2332498113469,95,85.289059670202,59.6902482253362,0.517285330360755,14,12.238651590069,0.6,0.608452602201123,12,26.2030966343177,0.8,0.73090437280334,0.249754188757332,0,4.62106821593088,0.302025394634294,2022-07-09,"OBSV_1429"
"Tree_A","Insect_C","Fungi_4","SITE_0015",2021,693,12.230860763546,35.9479927744496,40.6879778870914,24.9859024013021,0.447518316353671,18,11.9924107772041,0.5,0.473049415319363,18,4.9878680927699,0.5,0.53472334241822,0.121191812299394,0,6.37339471973501,0.323167584429675,2021-05-06,"OBSV_1776"
"Tree_E","Insect_C","Fungi_2","SITE_0004",2019,694,-1.741570432963,74.3485407661998,7.72008306943107,6.96779413530404,0.711090835020877,18,13.4747235827429,0.5,0.508300652237589,15,18.1632146762011,0.6,0.400221662724319,0.116887914864,0,6.60077359281886,0.591835720756698,2019-04-06,"OBSV_1615"
"Tree_B","Insect_E","Fungi_4","SITE_0012",2022,695,13.188475693668,61.3955772489104,46.8199611767546,29.9110897104718,0.646307241264731,14,14.679851218373,0.6,0.624648156199911,18,22.0454073363095,0.5,0.428631845950355,0.133432597811587,0,5.36492021425181,1.12877778783388,2022-09-15,"OBSV_1243"
"Tree_C","Insect_C","Fungi_3","SITE_0012",2020,696,21.9958263368596,30,70.0097764323772,49.8424219316498,0.506112085026689,18,21.9154846298779,0.5,0.486200996194868,10,2.67521446940283,0.9,1,0.283662353534271,0,12.0526681493789,0.814758736203222,2020-08-05,"OBSV_1351"
"Tree_D","Insect_D","Fungi_2","SITE_0014",2021,697,4.80802841123476,59.2901729127198,31.8783729350101,20.5466396545931,0.886022370262072,10,6.72331647200902,0.8,0.817209616338021,15,14.019709233572,0.6,0.388889328721914,0.198742076793903,0,0.455350933414403,1.23611068524201,2021-05-22,"OBSV_1732"
"Tree_A","Insect_C","Fungi_3","SITE_0003",2018,698,6.73082538401238,30,35.8329547340264,24.2139962405104,0.892566883401014,18,14.6561711569818,0.5,0.564911363809466,10,-0.0108130573956797,0.9,0.739281229333355,0.260175656746498,0,4.87408463062382,0.179530306924934,2018-09-11,"OBSV_1778"
"Tree_B","Insect_E","Fungi_2","SITE_0015",2020,699,21.5549416580906,55.3531213639992,24.8437800455343,16.0526263974982,0.93120714975521,14,16.4814405450702,0.6,0.505536823436402,15,14.533558146851,0.6,0.616893717225655,0.242794223538464,0,8.2138845252445,0.492041934906122,2020-09-05,"OBSV_1077"
"Tree_E","Insect_C","Fungi_3","SITE_0010",2018,700,7.79509201786576,67.4936393335572,40.2666348589808,28.3005780944614,0.575375584792346,18,15.8405450142125,0.5,0.667891739195504,10,13.9779110632043,0.9,0.645747043161158,0.0425002489039232,0,5.90537377177198,0.864066281750201,2018-06-27,"OBSV_1152"
"Tree_E","Insect_E","Fungi_3","SITE_0009",2020,701,10.9853484791063,64.7534275109379,10.5514028534764,6.85697418688655,0.811485300399363,14,14.2788684879496,0.6,0.44237964166172,10,13.2361256068957,0.9,0.669008695876742,0.267811154448141,0,7.68641733631808,0.113038075328804,2020-06-11,"OBSV_1260"
